"Date","Day Number","Day","Month","Short Month","Calendar Month Number","Calendar Month Label","Calendar Year","Calendar Year Label","Fiscal Month Number","Fiscal Month Label","Fiscal Year","Fiscal Year Label","ISO Week Number"
"2016-10-23","23","23","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","42"
"2016-10-24","24","24","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-25","25","25","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-26","26","26","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-27","27","27","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-28","28","28","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-29","29","29","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-30","30","30","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","43"
"2016-10-31","31","31","October","Oct","10","CY2016-Oct","2016","CY2016","12","FY2016-Oct","2016","FY2016","44"
"2016-11-01","1","1","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","44"
"2016-11-02","2","2","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","44"
"2016-11-03","3","3","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","44"
"2016-11-04","4","4","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","44"
"2016-11-05","5","5","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","44"
"2016-11-06","6","6","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","44"
"2016-11-07","7","7","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-08","8","8","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-09","9","9","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-10","10","10","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-11","11","11","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-12","12","12","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-13","13","13","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","45"
"2016-11-14","14","14","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-15","15","15","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-16","16","16","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-17","17","17","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-18","18","18","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-19","19","19","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-20","20","20","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","46"
"2016-11-21","21","21","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-22","22","22","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-23","23","23","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-24","24","24","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-25","25","25","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-26","26","26","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-27","27","27","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","47"
"2016-11-28","28","28","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","48"
"2016-11-29","29","29","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","48"
"2016-11-30","30","30","November","Nov","11","CY2016-Nov","2016","CY2016","1","FY2017-Nov","2017","FY2017","48"
"2016-12-01","1","1","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","48"
"2016-12-02","2","2","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","48"
"2016-12-03","3","3","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","48"
"2016-12-04","4","4","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","48"
"2016-12-05","5","5","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-06","6","6","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-07","7","7","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-08","8","8","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-09","9","9","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-10","10","10","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-11","11","11","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","49"
"2016-12-12","12","12","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-13","13","13","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-14","14","14","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-15","15","15","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-16","16","16","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-17","17","17","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-18","18","18","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","50"
"2016-12-19","19","19","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-20","20","20","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-21","21","21","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-22","22","22","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-23","23","23","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-24","24","24","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-25","25","25","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","51"
"2016-12-26","26","26","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","52"
"2016-12-27","27","27","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","52"
"2016-12-28","28","28","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","52"
"2016-12-29","29","29","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","52"
"2016-12-30","30","30","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","52"
"2016-12-31","31","31","December","Dec","12","CY2016-Dec","2016","CY2016","2","FY2017-Dec","2017","FY2017","52"
"2017-01-01","1","1","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","52"
"2017-01-02","2","2","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-03","3","3","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-04","4","4","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-05","5","5","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-06","6","6","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-07","7","7","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-08","8","8","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","1"
"2017-01-09","9","9","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-10","10","10","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-11","11","11","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-12","12","12","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-13","13","13","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-14","14","14","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-15","15","15","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","2"
"2017-01-16","16","16","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-17","17","17","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-18","18","18","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-19","19","19","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-20","20","20","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-21","21","21","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-22","22","22","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","3"
"2017-01-23","23","23","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-24","24","24","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-25","25","25","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-26","26","26","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-27","27","27","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-28","28","28","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-29","29","29","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","4"
"2017-01-30","30","30","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","5"
"2017-01-31","31","31","January","Jan","1","CY2017-Jan","2017","CY2017","1","FY2017-Jan","2017","FY2017","5"
"2017-02-01","1","1","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","5"
"2017-02-02","2","2","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","5"
"2017-02-03","3","3","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","5"
"2017-02-04","4","4","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","5"
"2017-02-05","5","5","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","5"
"2017-02-06","6","6","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-07","7","7","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-08","8","8","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-09","9","9","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-10","10","10","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-11","11","11","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-12","12","12","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","6"
"2017-02-13","13","13","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-14","14","14","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-15","15","15","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-16","16","16","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-17","17","17","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-18","18","18","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-19","19","19","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","7"
"2017-02-20","20","20","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-21","21","21","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-22","22","22","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-23","23","23","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-24","24","24","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-25","25","25","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-26","26","26","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","8"
"2017-02-27","27","27","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","9"
"2017-02-28","28","28","February","Feb","2","CY2017-Feb","2017","CY2017","2","FY2017-Feb","2017","FY2017","9"
"2017-03-01","1","1","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","9"
"2017-03-02","2","2","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","9"
"2017-03-03","3","3","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","9"
"2017-03-04","4","4","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","9"
"2017-03-05","5","5","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","9"
"2017-03-06","6","6","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-07","7","7","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-08","8","8","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-09","9","9","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-10","10","10","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-11","11","11","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-12","12","12","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","10"
"2017-03-13","13","13","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-14","14","14","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-15","15","15","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-16","16","16","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-17","17","17","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-18","18","18","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-19","19","19","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","11"
"2017-03-20","20","20","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-21","21","21","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-22","22","22","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-23","23","23","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-24","24","24","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-25","25","25","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-26","26","26","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","12"
"2017-03-27","27","27","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","13"
"2017-03-28","28","28","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","13"
"2017-03-29","29","29","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","13"
"2017-03-30","30","30","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","13"
"2017-03-31","31","31","March","Mar","3","CY2017-Mar","2017","CY2017","3","FY2017-Mar","2017","FY2017","13"
"2017-04-01","1","1","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","13"
"2017-04-02","2","2","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","13"
"2017-04-03","3","3","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-04","4","4","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-05","5","5","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-06","6","6","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-07","7","7","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-08","8","8","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-09","9","9","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","14"
"2017-04-10","10","10","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-11","11","11","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-12","12","12","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-13","13","13","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-14","14","14","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-15","15","15","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-16","16","16","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","15"
"2017-04-17","17","17","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-18","18","18","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-19","19","19","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-20","20","20","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-21","21","21","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-22","22","22","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-23","23","23","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","16"
"2017-04-24","24","24","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-04-25","25","25","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-04-26","26","26","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-04-27","27","27","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-04-28","28","28","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-04-29","29","29","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-04-30","30","30","April","Apr","4","CY2017-Apr","2017","CY2017","4","FY2017-Apr","2017","FY2017","17"
"2017-05-01","1","1","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-02","2","2","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-03","3","3","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-04","4","4","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-05","5","5","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-06","6","6","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-07","7","7","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","18"
"2017-05-08","8","8","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-09","9","9","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-10","10","10","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-11","11","11","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-12","12","12","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-13","13","13","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-14","14","14","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","19"
"2017-05-15","15","15","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-16","16","16","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-17","17","17","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-18","18","18","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-19","19","19","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-20","20","20","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-21","21","21","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","20"
"2017-05-22","22","22","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-23","23","23","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-24","24","24","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-25","25","25","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-26","26","26","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-27","27","27","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-28","28","28","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","21"
"2017-05-29","29","29","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","22"
"2017-05-30","30","30","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","22"
"2017-05-31","31","31","May","May","5","CY2017-May","2017","CY2017","5","FY2017-May","2017","FY2017","22"
"2017-06-01","1","1","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","22"
"2017-06-02","2","2","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","22"
"2017-06-03","3","3","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","22"
"2017-06-04","4","4","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","22"
"2017-06-05","5","5","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-06","6","6","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-07","7","7","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-08","8","8","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-09","9","9","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-10","10","10","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-11","11","11","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","23"
"2017-06-12","12","12","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
"2017-06-13","13","13","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
"2017-06-14","14","14","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
"2017-06-15","15","15","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
"2017-06-16","16","16","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
"2017-06-17","17","17","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
